Distance,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
234000.0,216000.0,400.0,-587.735987171325,9.972078640595145,15858.2436678,-20010.8372741133,-840215.195256211,-10102.855956646335,-10102.855956646335,-5319.491967554353,1.0,69.0,,,
270000.0,252000.0,400.0,-602.5684356504385,9.14161826739259,17620.270742,-56010.97956623355,-840233.0360212175,-8950.14013637382,-8950.14013637382,-2131.1546385633196,1.0,144.0,,,
306000.0,288000.0,400.0,-610.769662716414,5.4273606984041205,16739.2572049,-91296.46297277385,-840192.1908902765,-4049.184081856205,-4049.184081856205,-794.4892455432564,1.0,116.0,,,
342000.0,324000.0,400.0,-645.716750379807,4.765987604937245,11012.66921375,-127946.4445691,-840202.083565795,-2354.285522344655,-2354.285522344655,-853.4210509611374,1.0,227.0,,,
378000.0,360000.0,400.0,-622.8750795574125,2.539525626506525,14536.72336215,-164188.3814542665,-840232.884780337,-2097.464355361365,-2097.464355361365,-1135.9135375236074,1.0,195.0,,,
414000.0,396000.0,400.0,-624.815094311874,31.29376532499378,7488.61506535,-198389.250356909,-840221.5556240215,-6908.5974118351805,-6908.5974118351805,-1019.0276366487575,1.0,306.0,,,
450000.0,432000.0,400.0,-564.7084859398806,5.4059745397307,18060.77751055,-236247.0213616555,-840197.9949724415,-2973.10717759664,-2973.10717759664,-1407.232519447799,1.0,246.0,,,
486000.0,468000.0,400.0,-481.9479474061725,97.31585487490635,23787.3655017,-272058.778219392,-840185.772930709,-12764.845702647799,-12764.845702647799,-3226.739257665973,1.0,127.0,,,
522000.0,504000.0,400.0,-465.6810792414055,8.974258945640456,13655.70982505,-307940.10944588995,-840166.047953076,-5645.71874976961,-5645.71874976961,-1344.5019530437198,1.0,342.0,,,
558000.0,540000.0,400.0,-421.863592733942,6.4266876974067,22906.3519646,-340349.18528929795,-840179.6513825054,-9813.138183218849,-9813.138183218849,-3024.0654295479935,1.0,63.0,,,
594000.0,576000.0,400.0,-467.385748009267,12.121119075201545,15858.2436678,-380065.879233298,-840198.7056051325,-10021.85400352414,-10021.85400352414,-4488.59423809097,1.0,52.0,,,
666000.0,648000.0,400.0,-531.515692897766,3.102790837212205,20263.3113533,-452484.7457316865,-840247.122072082,-5496.537841571655,-5496.537841571655,-1637.1790160218525,1.0,107.0,,,
33000.0,0.0,410.0,-671.5196458486265,1.40856102204721,12373.6750925,-472139.2857162055,-850136.9121388025,-3521.440673671375,-3521.440673671375,-1459.8582981678917,0.0,150.0,-1788.5342388127585,-1648.2725746263222,-1648.2725746263222
38000.0,36000.0,410.0,-669.2005034767569,1.220379903998005,10888.8340814,-466962.2979296515,-850123.0304540615,-2014.25183095019,-2014.25183095019,-1590.6254934643007,0.0,166.0,-1961.9766641536041,-1836.316941289717,-1836.316941289717
43000.0,36000.0,410.0,-656.2073391965735,10.892899073227479,20292.827151700003,-461883.3330779285,-850120.426342723,-7690.96997040185,-7690.96997040185,-1728.6575329438438,0.0,166.0,-2106.215206849352,-1995.1574253080141,-1995.1574253080141
48000.0,36000.0,410.0,-661.0387243107705,13.9388371706425,20787.774155400002,-456832.8575359505,-850133.1066136709,-7658.35668915296,-7658.35668915296,-1903.0137933390558,0.0,166.0,-2221.2498669000015,-2124.7940266812125,-2124.7940266812125
53000.0,36000.0,410.0,-665.299227496495,1.8285013714570701,9403.993070299999,-451793.222223324,-850152.939917272,-3388.43212875411,-3388.43212875411,-2309.8450675945514,0.0,166.0,-2307.080644305553,-2225.226745409313,-2225.226745409313
58000.0,36000.0,410.0,-593.4408999404636,2.71154465547336,10063.922408566666,-445588.9650350363,-850180.5511967413,-4417.058268041367,-4417.058268041367,-2323.037111169277,0.0,166.0,-2363.7075390660066,-2296.4555814923156,-2296.4555814923156
63000.0,36000.0,410.0,-540.7068049045304,2.1275839497963602,9733.957739433334,-441937.5364031797,-850197.4988761627,-3834.738118321973,-3834.738118321973,-2323.6108054942833,0.0,166.0,-2391.1305511813625,-2338.786216237783,-2338.786216237783
68000.0,36000.0,410.0,-489.5040507899875,9.38627529922698,12868.6220962,-437545.5971108075,-850217.1519538105,-4795.728027142824,-4795.728027142824,-2325.0450413067992,0.0,166.0,-2389.3496806516196,-2362.6118141028232,-2362.6118141028232
73000.0,72000.0,410.0,-494.124958550592,6.5394519886127505,22767.5621702,-431963.566708665,-850240.6528932645,-3264.136352391235,-3264.136352391235,-2454.1262644332164,0.0,173.0,-2360.199015322152,-2383.216440465541,-2383.216440465541
78000.0,72000.0,410.0,-449.05901384006347,3.3944501444185846,24252.4031813,-426895.72197190754,-850258.006143864,-2770.5427368979176,-2770.5427368979176,-2560.8334088843885,0.0,173.0,-2364.203454090246,-2415.8841607040395,-2415.8841607040395
83000.0,72000.0,410.0,-402.32196281513086,12.374073898505255,13033.604430766667,-421161.98145787616,-850275.5443221775,-9186.352782850021,-9186.352782850021,-2627.6687977476226,0.0,173.0,-2430.7084024818605,-2475.8990401964206,-2475.8990401964206
88000.0,72000.0,410.0,-396.6391807446737,10.18678236604051,12703.639761633332,-419866.45468752633,-850278.719731483,-8589.158691073842,-8589.158691073842,-2628.242492072629,0.0,173.0,-2559.713860496996,-2578.545144320789,-2578.545144320789
93000.0,72000.0,410.0,-374.26644392080095,8.265874355830771,18807.986140599998,-412170.257592234,-850300.0448169219,-11526.116698784499,-11526.116698784499,-2677.296278651518,0.0,173.0,-2751.2198281356514,-2738.800857147684,-2738.800857147684
98000.0,72000.0,410.0,-385.70497523541997,4.41090931759621,24252.4031813,-406768.9931741135,-850306.1582416825,-8355.69775358191,-8355.69775358191,-2926.6224673857732,0.0,173.0,-3005.226305397827,-2961.5570795981,-2961.5570795981
103000.0,72000.0,410.0,-408.8031914764895,18.27173629581914,16828.1981258,-402125.03226440446,-850302.8773061614,-10387.30371054273,-10387.30371054273,-3065.137016682581,0.0,173.0,-3321.733292283524,-3238.2185731674876,-3238.2185731674876
108000.0,90000.0,410.0,-436.12900282616147,16.56238363394565,21777.6681628,-396776.704054731,-850304.4689575341,-10017.150878524299,-10017.150878524299,-3259.0573856981127,0.0,155.5,-3700.7407887927407,-3551.59486084675,-3551.59486084675
113000.0,108000.0,410.0,-452.0680529061795,9.042872579170474,22767.5621702,-391887.726251572,-850311.0626860231,-7785.477538757926,-7785.477538757926,-4007.035951900877,0.0,138.0,-4090.6773638981867,-3884.4954656267896,-3884.4954656267896
118000.0,108000.0,410.0,-465.150548154733,4.768278172013965,15838.3041184,-387222.80354584847,-850315.3021567195,-7523.201415720139,-7523.201415720139,-4755.014518103642,0.0,138.0,-4439.97158657257,-4219.72991049851,-4219.72991049851
123000.0,108000.0,410.0,-458.920129996289,10.05312629872827,15838.3041184,-382479.16780303547,-850323.371871884,-11368.24804644625,-11368.24804644625,-4865.826157541089,0.0,138.0,-4748.62345681589,-4540.107718452812,-4540.107718452812
128000.0,108000.0,410.0,-458.6065488704737,8.613772364101083,14105.989605449999,-375500.89818057197,-850316.0298582983,-10595.315185144926,-10595.315185144926,-4919.15413617736,0.0,138.0,-5016.632974628147,-4828.438412480602,-4828.438412480602
133000.0,108000.0,410.0,-461.29460587975404,16.05604947635275,18807.9861406,-371370.349633514,-850312.4344112705,-10882.197265213079,-10882.197265213079,-4938.5456817069135,0.0,138.0,-5244.000140009342,-5076.126754077329,-5076.126754077329
138000.0,108000.0,410.0,-462.93608084812297,17.182560676585503,20292.827151700003,-366901.4582453885,-850318.287759752,-11957.6445308008,-11957.6445308008,-5045.199182119456,0.0,138.0,-5430.724952959476,-5281.069746363704,-5281.069746363704
143000.0,126000.0,410.0,-455.6095208909885,20.3625259745657,20787.774155400002,-361796.506470221,-850319.6853130615,-11262.0175776999,-11262.0175776999,-5093.678045943339,0.0,121.0,-5576.807413478544,-5436.826961396914,-5436.826961396914
148000.0,144000.0,410.0,-446.94514649098653,25.154577757459897,22272.6151665,-356941.7112999485,-850319.7150916235,-11441.5703120687,-11441.5703120687,-5122.765364237669,0.0,104.0,-5669.629540290828,-5536.826533929187,-5536.826533929187
153000.0,144000.0,410.0,-444.7724348282965,36.5445152107057,19797.880148,-351894.6466713405,-850313.125463665,-14038.60449166615,-14038.60449166615,-5384.5512288866385,0.0,104.0,-5683.166747015152,-5574.496598712751,-5574.496598712751
158000.0,144000.0,410.0,-442.2821528082685,36.39303673842575,16828.1981258,-346980.280190662,-850300.6635692546,-14202.09277291045,-14202.09277291045,-5481.508956534404,0.0,104.0,-5616.630409821781,-5543.265290499831,-5543.265290499831
163000.0,144000.0,410.0,-442.138548436806,64.92606398314773,12621.14859435,-342482.08438306523,-850293.755079496,-13237.307372553327,-13237.307372553327,-5497.554669772621,0.0,104.0,-5470.020528710718,-5436.560744042658,-5436.560744042658
168000.0,144000.0,410.0,-445.215045702954,17.18863456903,15838.3041184,-336910.8515011625,-850291.5861234255,-9269.241210581491,-9269.241210581491,-5202.580797518514,0.0,104.0,-5243.337103681961,-5249.9140909727475,-5249.9140909727475
173000.0,144000.0,410.0,-446.4319493416955,69.13121986950402,14848.410111000001,-331813.14175128995,-850292.3734999411,-11535.32080034669,-11535.32080034669,-4891.219487916958,0.0,104.0,-4936.580134735509,-4987.034418141363,-4987.034418141363
178000.0,144000.0,410.0,-448.133611781453,110.246068489735,22767.5621702,-326912.081544465,-850293.6292951496,-15654.578124422602,-15654.578124422602,-4678.182802400104,0.0,104.0,-4549.749621871364,-4667.551071235851,-4667.551071235851
183000.0,180000.0,410.0,-454.982732248786,106.4639888621064,24747.350185,-321990.50224493747,-850301.4353826036,-16134.07177674975,-16134.07177674975,-4399.596367493448,0.0,123.0,-4105.888710026844,-4312.800295568543,-4312.800295568543
188000.0,180000.0,410.0,-460.0085846420515,89.217876735101,24252.4031813,-315710.7063627105,-850310.703975443,-13920.61523385775,-13920.61523385775,-4301.271743408746,0.0,123.0,-3699.7303283887077,-3944.1183364517733,-3944.1183364517733
193000.0,180000.0,410.0,-462.082153043413,16.9031330521154,21777.6681628,-311967.02487655554,-850316.9378034365,-6209.1718747500745,-6209.1718747500745,-4121.009932586792,0.0,123.0,-3341.5158747068754,-3582.841439197875,-3582.841439197875
198000.0,180000.0,410.0,-461.1381192605125,23.816668398304383,13858.516103599999,-304289.0182306515,-850310.79776203,-7325.875854203525,-7325.875854203525,-3031.2453489813443,0.0,123.0,-3031.245348981344,-3250.30584911918,-3250.30584911918
203000.0,180000.0,410.0,-461.8912248344552,12.620377046795777,8166.625561049999,-302452.67406494875,-850306.1679588051,-5057.023254184537,-5057.023254184537,-3028.8029313350526,0.0,123.0,-2768.918751212117,-2964.0072873718004,-2964.0072873718004
208000.0,180000.0,410.0,-463.31572728571996,4.67984575004156,11878.728088799999,-298358.1685133095,-850292.5159794639,-6607.88696262689,-6607.88696262689,-3019.0332607498854,0.0,123.0,-2554.536081399192,-2725.5178549058196,-2725.5178549058196
213000.0,180000.0,410.0,-472.3178328581325,5.3062320775496605,9403.993070299999,-291859.040677761,-850263.2352876755,-4140.99682599365,-4140.99682599365,-2979.9545784092165,0.0,123.0,-2388.09733954257,-2533.4558653034587,-2533.4558653034587
218000.0,216000.0,410.0,-474.227539822208,2.363130207900425,14848.410111000001,-286959.625868066,-850246.2144827209,-1965.38146962376,-1965.38146962376,-2740.5976490726207,0.0,209.0,-2268.7937335928204,-2386.136335128406,-2386.136335128406
223000.0,216000.0,410.0,-480.420919410332,12.99237906242206,14848.410111000001,-281792.4565625155,-850236.202038254,-7759.28247039946,-7759.28247039946,-2222.8051080587607,0.0,209.0,-2189.143937092711,-2281.874280944346,-2281.874280944346
228000.0,216000.0,410.0,-487.370355491363,7.67381497537609,13858.5161036,-277094.090183262,-850236.1971915755,-6801.127196995195,-6801.127196995195,-2178.8415904255085,0.0,209.0,-2147.328167931024,-2218.984719314966,-2218.984719314966
233000.0,216000.0,410.0,-490.5814303897075,6.693881171556815,24747.350185,-272777.49021397904,-850233.9386301845,-7882.00512664519,-7882.00512664519,-2159.302249255174,0.0,209.0,-2143.346426107758,-2195.782666803953,-2195.782666803953
238000.0,216000.0,410.0,-490.29683474869955,1.821742205032835,10888.8340814,-265164.4521418335,-850224.039139623,-4180.302490054784,-4180.302490054784,-2194.0510126249037,0.0,209.0,-2177.1987116229134,-2210.717938649898,-2210.717938649898
243000.0,216000.0,410.0,-493.086254259334,11.547314424715335,22272.6151665,-261649.7195877495,-850221.736586459,-7670.791747746265,-7670.791747746265,-2206.3016695643437,0.0,209.0,-2248.885024476491,-2263.128407719482,-2263.128407719482
248000.0,216000.0,410.0,-500.60162797326,2.81223966991522,14848.410111000001,-256931.23213364102,-850215.599683169,-4007.2858884982847,-4007.2858884982847,-2251.220745008958,0.0,209.0,-2358.4053646684897,-2340.8138501101034,-2340.8138501101034
253000.0,234000.0,410.0,-505.5029217760225,4.995108599659215,15343.3571147,-253548.2196733225,-850211.7929161196,-5044.7088620951345,-5044.7088620951345,-2398.2286282822433,0.0,187.5,-2503.6067515102163,-2425.832760082641,-2425.832760082641
258000.0,252000.0,410.0,-514.383080473013,3.192501662372205,8909.0460666,-246445.07500129897,-850208.139068548,-4681.574950974905,-4681.574950974905,-2553.4036161818212,0.0,166.0,-2613.4408222747516,-2500.243631897974,-2500.243631897974
263000.0,252000.0,410.0,-521.6506953275705,8.351610682819366,11878.7280888,-242603.38103393948,-850208.2402665365,-8146.597411792291,-8146.597411792291,-2561.570720808115,0.0,166.0,-2653.459885942983,-2546.104959816981,-2546.104959816981
268000.0,252000.0,410.0,-540.346718272097,4.7371390834095255,14848.410111000001,-236391.4207229425,-850206.8883539,-6573.227294659329,-6573.227294659329,-2586.0720346869957,0.0,166.0,-2623.6639425149106,-2545.475238100542,-2545.475238100542
273000.0,252000.0,410.0,-559.4425338411195,54.660510348267,13858.516103599999,-231604.030966136,-850205.279760288,-10198.705566018,-10198.705566018,-2574.763736990308,0.0,166.0,-2524.052991990535,-2480.771791124318,-2480.771791124318
278000.0,252000.0,410.0,-572.647869605173,25.02287781304544,18313.0391369,-226857.1263387765,-850207.939750544,-6102.59948705845,-6102.59948705845,-2002.9407987321238,0.0,166.0,-2354.6270343698557,-2346.253337051791,-2346.253337051791
283000.0,252000.0,410.0,-581.772992594303,30.03785948798935,24747.350185,-222490.06506686402,-850209.902319064,-8729.177245756484,-8729.177245756484,-1842.5514380011696,0.0,166.0,-2115.3860696528727,-2152.1556714097164,-2152.1556714097164
288000.0,270000.0,410.0,-593.1410429061465,17.993460643338,24747.350185,-216733.1595895685,-850211.0518491085,-7724.976562197525,-7724.976562197525,-1765.8434828689742,0.0,180.0,-1806.3300978395866,-1918.9503852516093,-1918.9503852516093
293000.0,288000.0,410.0,-604.470854172748,14.45005610506195,20787.774155400002,-211995.44212529698,-850210.7894675359,-6899.441161835521,-6899.441161835521,-1661.241725870526,0.0,194.0,-1488.8738920905384,-1667.1090696309836,-1667.1090696309836
298000.0,288000.0,410.0,-613.165066802597,6.77225747548001,18313.0391369,-206914.14637484902,-850209.3744255805,-3052.674926617315,-3052.674926617315,-1535.7196174723877,0.0,194.0,-1224.4322255662692,-1417.1033156013525,-1417.1033156013525
303000.0,288000.0,410.0,-615.0369152425875,4.899887010639185,11878.728088799999,-201900.570357226,-850212.4113475764,-1848.060546776265,-1848.060546776265,-1152.1798418114104,0.0,194.0,-1013.0050982667792,-1189.4047142162296,-1189.4047142162296
308000.0,288000.0,410.0,-615.1511083842615,3.284069019615995,13858.516103599999,-197164.93167086953,-850215.8352442925,-1759.45989980668,-1759.45989980668,-903.2136239653331,0.0,194.0,-854.5925101920683,-1004.4848565291294,-1004.4848565291294
313000.0,288000.0,410.0,-615.4194795484691,3.67911813751974,13858.5161036,-191828.1397468715,-850222.4303251035,-3488.203491055345,-3488.203491055345,-883.3447605587648,0.0,194.0,-749.1944613421367,-872.5795380668079,-872.5795380668079
318000.0,288000.0,410.0,-615.4003576517235,1.66678690726041,19302.9331443,-186835.16174087202,-850227.4891075195,-2045.61499012879,-2045.61499012879,-874.6521328183911,0.0,194.0,-696.8109517169842,-790.8185651131289,-790.8185651131289
323000.0,288000.0,410.0,-613.859994773872,2.378842612314025,10888.8340814,-182019.6684664875,-850232.795009534,-2196.249633678255,-2196.249633678255,-869.0640149852939,0.0,194.0,-697.4419813166106,-750.4119694124221,-750.4119694124221
328000.0,324000.0,410.0,-614.056047560359,1.998416720347435,13858.516103599999,-177685.66979870148,-850235.4166909895,-2275.36462390989,-2275.36462390989,-862.8549951707412,0.0,150.0,-733.8663878441942,-742.3903956017595,-742.3903956017595
333000.0,324000.0,410.0,-615.0695501337855,6.69744747942814,15838.3041184,-172197.4855836535,-850240.6927927041,-4509.05639629339,-4509.05639629339,-860.9922892263754,0.0,150.0,-770.5655240625385,-757.7844883182128,-757.7844883182128
338000.0,324000.0,410.0,-617.197379963983,1.525141236701025,8414.0990629,-166890.9251912115,-850243.3200024294,-1373.403499351622,-1373.403499351622,-846.0906416714492,0.0,150.0,-806.4630673280927,-787.6248921988539,-787.6248921988539
343000.0,324000.0,410.0,-618.7644609017191,9.2367992711537,7919.152059200001,-162017.3478946065,-850243.2494237825,-2629.2332762413703,-2629.2332762413703,-837.5658948781493,0.0,150.0,-841.5590176408565,-822.9422518807542,-822.9422518807542
348000.0,324000.0,410.0,-620.7086373487434,1.6767328282146101,6929.2580517999995,-156882.3501890145,-850245.8238138595,-1452.4710692509152,-1452.4710692509152,-862.9539508520556,0.0,150.0,-875.85337500083,-857.6374057171225,-857.6374057171225
